timestamps,TP9,AF7,AF8,TP10,Right AUX
1711168400.656,67.383,31.250,23.926,35.156,23.438
1711168400.660,-5.371,29.785,30.762,32.227,0.000
1711168400.664,17.578,39.062,37.598,36.133,-24.414
1711168400.668,88.867,37.109,32.715,32.715,-61.523
1711168400.672,77.637,22.461,29.785,20.508,35.645
1711168400.676,11.719,23.926,33.691,25.879,72.266
1711168400.680,2.441,26.855,40.039,42.969,-31.250
1711168400.683,56.641,25.391,41.504,48.340,-30.273
1711168400.687,70.312,25.391,31.738,35.156,69.824
1711168400.691,8.301,31.738,27.832,30.273,57.617
1711168400.695,-38.086,37.109,28.809,35.156,17.578
1711168400.699,21.484,33.691,27.344,41.992,-2.441
1711168400.703,84.961,25.879,25.391,33.203,74.219
1711168400.707,36.133,21.973,26.855,27.344,126.465
1711168400.711,-37.109,23.926,26.855,39.062,99.121
1711168400.715,11.230,27.344,33.691,49.805,64.941
1711168400.719,98.633,29.297,41.016,48.828,66.895
1711168400.723,58.594,34.668,35.645,20.508,50.293
1711168400.726,-39.551,35.156,25.391,9.277,31.738
1711168400.730,-31.738,34.180,19.043,26.855,28.320
1711168400.734,52.246,27.344,19.043,19.531,22.949
1711168400.738,74.707,26.855,20.996,4.883,19.043
1711168400.742,4.883,34.668,22.949,11.230,-1.465
1711168400.746,-26.855,40.527,25.391,11.230,17.090
1711168400.750,55.176,45.410,24.902,11.230,22.461
1711168400.754,93.750,39.551,16.602,14.160,31.250
1711168400.758,22.949,34.668,17.578,17.090,34.668
1711168400.762,-13.184,40.039,24.902,23.438,53.223
1711168400.766,40.527,38.086,21.484,21.484,64.941
1711168400.769,87.891,31.738,20.508,20.996,12.207
1711168400.773,49.805,35.156,19.531,24.902,41.016
1711168400.777,-19.531,37.109,18.066,27.832,53.223
1711168400.781,8.789,36.621,23.438,29.785,-12.695
1711168400.785,86.914,34.668,25.879,36.621,44.922
1711168400.789,71.289,32.715,24.414,31.250,38.574
1711168400.793,-6.836,35.156,21.484,19.043,16.602
1711168400.797,-14.160,31.250,22.949,14.648,48.828
1711168400.801,63.965,29.297,30.273,21.484,28.320
1711168400.805,95.215,37.109,29.297,23.926,44.922
1711168400.808,30.273,44.922,24.414,19.531,13.672
1711168400.812,-1.953,39.551,26.855,26.367,1.953
1711168400.816,50.781,34.668,29.785,34.668,30.273
1711168400.820,93.750,35.645,29.785,32.715,59.570
1711168400.824,43.945,26.855,29.297,27.344,39.062
1711168400.828,-11.230,24.902,27.832,27.344,44.922
1711168400.832,33.203,31.250,26.855,27.832,46.875
1711168400.836,107.422,31.250,25.879,27.344,5.371
1711168400.840,83.984,39.551,25.879,30.762,8.789
1711168400.844,0.000,44.922,24.414,26.855,0.488
1711168400.848,0.000,39.062,20.020,17.578,-7.324
1711168400.851,0.000,31.250,17.578,28.320,-22.461
1711168400.855,0.000,33.203,22.461,36.133,-12.695
1711168400.859,0.000,41.016,26.367,30.762,34.668
1711168400.863,0.000,30.273,22.461,24.902,39.551
1711168400.867,0.000,29.297,17.578,19.043,26.367
1711168400.871,0.000,41.504,21.484,28.809,48.340
1711168400.875,0.000,43.945,25.391,35.645,76.660
1711168400.879,0.000,41.504,23.926,33.691,90.820
1711168400.883,0.000,46.387,22.461,38.086,22.461
1711168400.887,0.000,45.410,20.020,32.715,39.062
1711168400.891,44.922,40.039,0.000,28.809,55.664
1711168400.894,-17.090,35.156,0.000,37.598,27.344
1711168400.898,27.832,32.715,0.000,41.992,6.836
1711168400.902,98.145,33.691,0.000,31.250,25.879
1711168400.906,63.965,34.180,0.000,21.484,54.199
1711168400.910,-17.578,38.086,0.000,31.738,28.809
1711168400.914,-7.812,37.109,0.000,38.574,41.504
1711168400.918,75.684,32.227,0.000,23.926,66.895
1711168400.922,83.984,37.109,0.000,26.855,17.090
1711168400.926,-4.883,38.086,0.000,35.156,13.672
1711168400.930,-34.180,35.156,0.000,29.297,42.480
1711168400.933,29.785,32.227,0.000,28.320,64.453
1711168400.937,0.000,38.086,32.715,34.180,85.938
1711168400.941,0.000,42.969,35.156,38.086,40.039
1711168400.945,0.000,37.598,30.273,27.344,35.156
1711168400.949,0.000,34.180,30.762,22.949,41.016
1711168400.953,0.000,30.762,29.785,29.297,70.801
1711168400.957,0.000,37.598,31.250,35.156,55.176
1711168400.961,0.000,43.945,30.273,29.785,7.812
1711168400.965,0.000,37.109,26.367,31.738,2.930
1711168400.969,0.000,31.738,29.297,43.457,13.184
1711168400.973,0.000,21.484,30.273,37.598,57.129
1711168400.976,0.000,20.508,27.832,24.414,53.223
1711168400.980,0.000,33.203,25.879,23.438,3.906
1711168400.984,66.895,44.922,0.000,32.715,33.203
1711168400.988,5.859,50.293,0.000,27.344,78.125
1711168400.992,-59.082,42.480,0.000,17.578,29.297
1711168400.996,-9.766,38.086,0.000,20.996,22.461
1711168401.000,61.523,31.250,0.000,27.832,45.410
1711168401.004,22.461,26.367,0.000,23.438,6.348
1711168401.008,-50.781,28.809,0.000,23.438,59.570
1711168401.012,-24.414,23.926,0.000,37.598,68.848
1711168401.015,45.898,22.949,0.000,43.457,10.254
1711168401.019,39.062,25.391,0.000,41.992,15.625
1711168401.023,-33.203,19.531,0.000,33.203,50.781
1711168401.027,-39.062,26.367,0.000,23.438,85.449
1711168401.031,4.395,34.668,29.785,25.391,-18.555
1711168401.035,74.219,34.668,27.344,33.203,-35.645
1711168401.039,53.711,34.180,25.391,40.039,41.016
1711168401.043,-20.508,30.273,23.926,39.062,40.527
1711168401.047,-25.879,24.902,26.855,42.480,30.762
1711168401.051,40.527,24.902,32.227,44.922,69.336
1711168401.055,54.199,24.902,32.227,31.738,48.828
1711168401.058,-20.020,23.438,28.809,27.832,9.766
1711168401.062,-46.387,26.367,32.227,34.180,29.297
1711168401.066,25.391,25.391,37.598,24.902,-18.066
1711168401.070,68.848,22.949,38.086,23.926,-14.648
1711168401.074,13.184,18.066,35.645,23.438,64.453
1711168401.078,-48.828,13.672,33.691,15.625,55.664
1711168401.082,3.906,11.719,37.598,27.832,46.875
1711168401.086,83.984,16.602,42.480,37.109,93.750
1711168401.090,55.664,23.926,43.945,39.551,74.707
1711168401.094,-22.461,17.578,40.527,29.297,-4.883
1711168401.098,-16.602,1.953,31.250,19.531,-27.832
1711168401.101,55.176,0.488,30.762,35.645,-4.395
1711168401.105,56.641,12.695,33.691,28.320,35.645
1711168401.109,-13.672,21.973,31.250,15.137,13.672
1711168401.113,-34.180,24.902,31.250,25.391,3.418
1711168401.117,30.273,22.461,34.180,29.785,24.902
1711168401.121,73.242,21.973,33.203,32.715,52.734
1711168401.125,5.371,29.297,33.691,40.527,35.645
1711168401.129,-41.016,25.879,41.016,35.156,-4.883
1711168401.133,24.902,17.578,41.992,19.531,34.668
1711168401.137,78.613,15.625,29.297,14.160,45.410
1711168401.140,36.621,22.461,29.297,23.926,39.062
1711168401.144,-31.738,29.297,39.551,38.574,22.461
1711168401.148,-11.719,25.391,37.598,41.016,-12.207
1711168401.152,57.129,26.855,29.297,34.180,-5.859
1711168401.156,30.273,32.227,22.949,24.902,-6.348
1711168401.160,-49.805,35.645,28.809,29.297,-13.184
1711168401.164,-38.086,24.414,27.832,24.902,-6.836
1711168401.168,42.480,6.836,18.555,11.230,38.086
1711168401.172,0.000,18.066,0.000,14.160,53.711
1711168401.176,0.000,29.785,0.000,23.926,11.719
1711168401.180,0.000,26.367,0.000,26.367,28.809
1711168401.183,0.000,28.320,0.000,28.320,25.879
1711168401.187,0.000,29.785,0.000,33.691,16.602
1711168401.191,0.000,24.902,0.000,28.320,71.777
1711168401.195,0.000,24.902,0.000,23.926,57.617
1711168401.199,0.000,24.902,0.000,17.578,-19.531
1711168401.203,0.000,27.344,0.000,14.160,5.371
1711168401.207,0.000,36.133,0.000,25.391,11.719
1711168401.211,0.000,27.832,0.000,30.762,-15.137
1711168401.215,0.000,19.531,0.000,28.320,42.969
1711168401.219,49.805,21.973,22.461,19.531,51.758
1711168401.223,-29.297,13.184,29.785,7.812,-9.766
1711168401.226,-48.340,19.043,31.738,18.555,-46.387
1711168401.230,28.809,33.691,33.203,29.297,-41.016
1711168401.234,59.570,41.016,28.320,20.020,6.836
1711168401.238,-10.742,41.504,26.367,20.508,66.895
1711168401.242,-55.176,28.809,30.273,23.926,29.785
1711168401.246,-5.859,25.879,24.414,11.230,-7.812
1711168401.250,51.758,37.109,21.484,14.648,47.363
1711168401.254,16.602,33.203,25.391,34.668,77.148
1711168401.258,-46.387,19.531,27.832,36.133,-5.371
1711168401.262,-12.695,15.137,31.250,30.762,-13.672
1711168401.265,-15.625,19.531,31.250,17.090,22.461
1711168401.269,37.109,24.902,33.691,21.484,22.949
1711168401.273,16.113,26.367,34.668,26.367,-14.160
1711168401.277,-44.434,30.762,27.344,19.043,-7.812
1711168401.281,-31.738,30.273,24.414,20.996,31.250
1711168401.285,45.410,26.367,22.949,23.926,41.992
1711168401.289,44.922,27.344,23.926,21.484,39.551
1711168401.293,-32.227,25.879,25.391,16.602,15.137
1711168401.297,-37.598,23.926,25.879,20.508,30.273
1711168401.301,43.457,28.809,26.855,19.531,12.207
1711168401.305,67.383,24.414,24.902,11.719,8.301
1711168401.308,0.000,16.602,24.902,21.484,51.758
1711168401.312,0.000,23.438,0.000,30.762,63.477
1711168401.316,0.000,21.484,0.000,20.020,23.926
1711168401.320,0.000,9.766,0.000,22.949,-4.395
1711168401.324,0.000,12.207,0.000,17.578,36.621
1711168401.328,0.000,21.973,0.000,8.789,17.090
1711168401.332,0.000,28.809,0.000,16.113,-5.371
1711168401.336,0.000,35.645,0.000,22.461,-3.906
1711168401.340,0.000,31.738,0.000,20.996,10.742
1711168401.344,0.000,25.391,0.000,31.250,57.617
1711168401.347,0.000,25.879,0.000,26.855,81.543
1711168401.351,0.000,26.367,0.000,20.020,50.293
1711168401.355,0.000,23.438,0.000,40.039,35.156
1711168401.359,-22.949,22.949,25.391,31.250,10.742
1711168401.363,-37.598,31.738,26.855,13.672,-0.488
1711168401.367,39.551,34.668,28.809,11.230,52.734
1711168401.371,66.406,29.785,27.832,11.230,68.848
1711168401.375,-13.184,23.926,26.367,-7.324,37.109
1711168401.379,-77.637,20.996,30.273,-24.902,33.203
1711168401.383,-41.992,15.137,33.203,-40.527,58.594
1711168401.387,-2.930,11.719,27.344,-55.664,25.879
1711168401.390,-57.129,6.348,26.855,-63.477,-3.906
1711168401.394,-152.832,-7.324,28.320,-96.191,23.926
1711168401.398,-154.297,-9.277,28.320,-122.559,59.082
1711168401.402,-102.539,-18.066,34.668,-145.508,55.176
1711168401.406,-134.766,-26.855,35.156,-173.828,39.551
1711168401.410,-232.910,-25.391,37.598,-190.918,51.270
1711168401.414,-253.418,-26.855,29.785,-203.613,43.457
1711168401.418,-183.594,-28.320,26.855,-224.609,51.270
1711168401.422,-170.898,-26.855,29.785,-241.699,57.617
1711168401.426,-245.605,-26.855,31.738,-235.840,84.473
1711168401.429,-274.902,-36.621,30.762,-229.004,62.012
1711168401.433,-190.918,-23.438,36.621,-203.613,34.668
1711168401.437,-140.137,-11.230,38.574,-187.988,30.273
1711168401.441,-200.195,-27.344,33.691,-194.336,22.461
1711168401.445,-226.562,-33.203,35.156,-167.480,31.250
1711168401.449,-152.344,-14.648,43.457,-138.184,-9.766
1711168401.453,-74.707,-9.277,52.734,-117.676,47.363
1711168401.457,-101.562,-12.207,51.270,-98.145,45.410
1711168401.461,-156.738,-9.766,49.805,-84.961,15.625
1711168401.465,-116.211,-1.953,52.734,-63.965,20.020
1711168401.469,-27.344,7.324,50.293,-54.688,12.207
1711168401.472,-23.926,4.883,50.293,-39.551,83.984
1711168401.476,-94.238,0.488,51.270,-21.973,58.105
1711168401.480,-86.426,0.488,49.805,-5.859,11.719
1711168401.484,17.578,3.906,46.875,5.371,8.301
1711168401.488,53.223,13.184,39.551,-3.418,32.227
1711168401.492,-11.719,26.855,35.645,4.395,75.195
1711168401.496,-36.133,25.879,35.156,23.926,-7.324
1711168401.500,32.715,21.973,36.621,30.273,-34.180
1711168401.504,81.543,22.949,37.598,36.133,21.973
1711168401.508,46.875,23.926,39.062,64.453,43.945
1711168401.512,5.859,28.320,40.527,76.172,81.543
1711168401.515,50.781,32.715,37.598,66.406,60.059
1711168401.519,119.629,37.598,38.086,61.035,60.547
1711168401.523,89.844,35.645,36.621,75.684,62.012
1711168401.527,30.273,31.738,34.180,93.750,61.523
1711168401.531,62.988,30.273,32.715,94.727,12.695
1711168401.535,145.020,33.203,31.738,93.750,-26.367
1711168401.539,141.113,33.691,31.250,89.844,-55.176
1711168401.543,46.387,34.180,33.691,100.586,-30.273
1711168401.547,0.000,40.039,0.000,107.422,-4.395
1711168401.551,0.000,41.992,0.000,102.051,-17.090
1711168401.554,0.000,42.480,0.000,100.098,42.480
1711168401.558,0.000,44.434,0.000,101.562,72.266
1711168401.562,0.000,40.039,0.000,99.609,119.141
1711168401.566,0.000,37.598,0.000,101.562,95.703
1711168401.570,0.000,40.527,0.000,100.586,35.645
1711168401.574,0.000,46.875,0.000,104.492,48.828
1711168401.578,0.000,48.828,0.000,105.957,97.168
1711168401.582,0.000,42.969,0.000,108.887,76.660
1711168401.586,0.000,42.969,0.000,110.352,23.438
1711168401.590,0.000,37.598,0.000,95.215,14.648
1711168401.594,49.805,36.621,32.715,83.496,24.414
1711168401.597,60.547,39.551,29.297,86.426,12.695
1711168401.601,139.648,40.527,31.738,90.820,56.641
1711168401.605,144.043,50.293,35.645,94.238,59.570
1711168401.609,68.359,47.363,30.273,92.285,-23.438
1711168401.613,49.316,42.969,24.902,87.891,-28.320
1711168401.617,122.070,44.922,26.855,93.750,-8.789
1711168401.621,155.273,47.852,24.414,86.426,90.820
1711168401.625,82.031,50.293,19.043,71.777,122.070
1711168401.629,34.180,51.270,25.879,79.590,80.078
1711168401.633,98.145,45.898,31.738,86.914,30.762
1711168401.637,154.785,41.504,25.391,73.730,11.719
1711168401.640,107.422,35.156,25.879,80.078,65.430
1711168401.644,48.340,36.621,31.738,98.633,50.781
1711168401.648,73.730,42.969,26.367,90.820,5.371
1711168401.652,125.000,37.598,18.066,69.824,0.977
1711168401.656,102.051,35.156,15.137,62.988,14.160
1711168401.660,32.715,41.992,15.137,69.824,1.953
1711168401.664,49.805,48.340,17.578,73.242,33.203
1711168401.668,140.137,48.828,15.625,63.965,59.570
1711168401.672,150.391,43.945,14.648,64.941,3.418
1711168401.676,80.566,42.969,13.184,58.594,-22.949
1711168401.679,78.613,47.363,11.230,46.387,4.883
1711168401.683,144.531,33.691,15.137,52.246,-10.742
1711168401.687,159.668,24.902,21.484,57.617,3.418
1711168401.691,87.891,42.969,23.438,52.734,-13.184
1711168401.695,33.691,42.480,24.414,59.570,9.277
1711168401.699,74.707,29.297,18.555,59.082,73.242
1711168401.703,125.488,26.855,12.695,42.480,29.785
1711168401.707,83.984,31.738,18.555,57.617,-2.441
1711168401.711,21.484,35.156,20.996,63.965,22.949
1711168401.715,45.898,36.621,16.602,54.688,-3.906
1711168401.719,110.840,46.387,18.066,57.617,21.973
1711168401.722,104.004,47.363,21.484,52.246,20.020
1711168401.726,30.762,35.156,20.508,34.668,32.227
1711168401.730,18.066,27.344,17.090,28.320,65.918
1711168401.734,0.000,31.738,0.000,37.598,37.598
1711168401.738,0.000,34.668,0.000,40.039,18.066
1711168401.742,0.000,36.621,0.000,32.227,30.762
1711168401.746,0.000,39.062,0.000,27.344,61.035
1711168401.750,0.000,41.992,0.000,26.855,50.293
1711168401.754,0.000,42.969,0.000,42.969,32.227
1711168401.758,0.000,38.086,0.000,42.969,17.090
1711168401.762,0.000,35.645,0.000,40.039,-9.766
1711168401.765,0.000,22.949,0.000,41.016,-9.766
1711168401.769,0.000,19.531,0.000,28.809,-24.902
1711168401.773,0.000,36.621,0.000,33.691,12.207
1711168401.777,0.000,41.992,0.000,33.203,47.363
1711168401.781,-5.371,36.133,14.648,30.762,-6.836
1711168401.785,78.125,29.785,21.484,31.250,-15.625
1711168401.789,66.895,28.320,20.996,30.273,11.719
1711168401.793,-17.090,41.504,21.973,35.645,34.180
1711168401.797,-31.250,46.875,26.367,36.621,69.824
1711168401.801,43.457,28.809,28.809,44.434,44.922
1711168401.805,70.801,19.531,31.250,53.711,34.668
1711168401.808,-6.836,17.578,31.250,52.734,69.824
1711168401.812,-46.875,19.531,31.738,46.387,85.938
1711168401.816,17.578,28.809,27.832,43.945,57.129
1711168401.820,58.105,29.297,20.508,38.574,20.020
1711168401.824,13.184,29.785,19.043,30.273,34.180
1711168401.828,-37.598,29.297,26.367,39.551,61.035
1711168401.832,-10.742,22.461,28.320,47.363,92.285
1711168401.836,52.734,16.602,24.414,37.598,45.410
1711168401.840,41.992,29.297,27.832,47.363,13.672
1711168401.844,-24.414,44.434,30.762,46.875,-43.457
1711168401.847,-16.602,31.250,27.832,30.273,-70.801
1711168401.851,59.570,29.785,27.832,30.273,8.301
1711168401.855,64.453,35.156,28.809,30.273,33.691
1711168401.859,-9.277,34.180,27.344,33.691,53.711
1711168401.863,-26.855,40.039,29.785,41.992,69.336
1711168401.867,37.109,36.621,22.461,36.621,34.180
1711168401.871,70.801,17.578,12.695,33.691,-3.418
1711168401.875,8.789,20.996,19.043,38.574,-30.273
1711168401.879,-31.738,39.551,33.203,40.527,51.758
1711168401.883,25.391,29.297,33.691,34.180,48.340
1711168401.887,72.754,25.879,28.809,30.762,-30.762
1711168401.890,25.391,35.645,32.227,43.945,-37.109
1711168401.894,-35.645,33.691,32.227,47.852,26.367
1711168401.898,-8.301,34.180,30.762,56.641,-6.836
1711168401.902,53.711,25.879,24.414,49.316,-34.668
1711168401.906,47.852,25.391,21.484,24.902,67.383
1711168401.910,-21.484,29.297,24.902,26.855,64.453
1711168401.914,-22.949,25.879,23.926,30.762,37.109
1711168401.918,51.758,31.250,20.996,30.762,25.391
1711168401.922,66.406,37.598,22.461,30.273,10.254
1711168401.926,-8.789,38.574,24.414,24.902,48.828
1711168401.930,-49.316,25.879,19.531,15.625,41.992
1711168401.933,16.113,27.344,24.414,24.414,20.508
1711168401.937,72.266,38.574,31.738,34.180,0.977
1711168401.941,-2.930,21.484,21.484,26.367,1.465
1711168401.945,-72.754,13.672,13.672,15.137,16.602
1711168401.949,-16.602,28.320,15.137,10.742,10.254
1711168401.953,45.410,29.785,18.555,10.254,1.953
1711168401.957,5.371,20.996,21.973,19.043,17.090
1711168401.961,-62.012,17.090,18.555,26.855,119.141
1711168401.965,-34.668,25.391,21.484,31.250,150.391
1711168401.969,0.000,30.273,30.273,37.109,23.438
1711168401.972,0.000,25.391,30.762,35.156,2.930
1711168401.976,0.000,19.531,22.949,28.320,67.871
1711168401.980,0.000,17.578,17.090,21.484,54.688
1711168401.984,0.000,24.414,20.508,21.484,40.039
1711168401.988,0.000,41.016,23.438,22.949,41.992
1711168401.992,0.000,37.109,20.508,22.949,5.859
1711168401.996,0.000,26.855,22.949,28.809,37.598
1711168402.000,0.000,30.762,21.484,27.832,77.637
1711168402.004,0.000,29.297,19.043,29.297,85.449
1711168402.008,0.000,25.391,22.949,28.809,75.684
1711168402.012,0.000,23.438,19.531,30.273,46.875
1711168402.015,-7.812,26.855,20.508,39.062,17.578
1711168402.019,61.523,24.414,22.949,34.180,30.762
1711168402.023,35.156,23.438,21.484,20.996,64.453
1711168402.027,-24.414,33.203,27.832,22.461,31.250
1711168402.031,-11.719,33.691,27.344,27.832,1.953
1711168402.035,51.758,32.227,23.438,33.203,56.152
1711168402.039,57.617,31.738,28.320,35.645,75.684
1711168402.043,-17.090,25.391,26.855,33.691,45.898
1711168402.047,-32.715,19.531,26.367,43.945,2.930
1711168402.051,35.156,17.090,23.926,36.621,-52.734
1711168402.055,65.918,18.066,22.949,22.461,-21.973
1711168402.058,12.207,19.043,24.414,27.344,16.113
1711168402.062,-39.062,20.996,0.000,26.855,-18.555
1711168402.066,2.930,29.785,0.000,27.832,23.438
1711168402.070,62.500,29.785,0.000,24.902,78.125
1711168402.074,14.160,30.273,0.000,24.414,36.133
1711168402.078,-55.664,38.086,0.000,28.809,24.414
1711168402.082,-15.625,29.785,0.000,24.414,36.133
1711168402.086,55.176,20.020,0.000,19.531,21.973
1711168402.090,25.879,20.508,0.000,16.602,19.531
1711168402.094,-45.410,16.602,0.000,33.203,84.961
1711168402.097,-26.855,19.043,0.000,42.969,89.844
1711168402.101,36.621,25.391,0.000,25.391,39.062
1711168402.105,34.668,27.344,0.000,23.926,24.414
1711168402.109,-36.133,23.926,33.203,27.344,-48.828
1711168402.113,-64.941,16.113,30.762,14.648,-31.250
1711168402.117,5.859,20.020,28.320,19.043,-20.020
1711168402.121,43.945,21.973,28.809,23.926,-20.508
1711168402.125,-25.391,19.043,32.715,18.066,31.250
1711168402.129,-76.172,21.484,33.203,25.391,6.348
1711168402.133,-11.719,23.926,29.297,30.762,1.953
1711168402.137,56.641,17.578,31.250,38.086,50.293
1711168402.140,14.160,16.602,39.062,43.457,48.828
1711168402.144,-55.664,21.973,38.086,36.621,0.977
1711168402.148,-26.367,19.043,32.227,26.855,20.020
1711168402.152,62.988,18.555,36.133,28.809,51.270
1711168402.156,0.000,15.625,35.645,25.391,33.203
1711168402.160,0.000,10.254,31.738,19.043,42.480
1711168402.164,0.000,9.766,32.227,26.367,41.992
1711168402.168,0.000,18.066,34.180,29.297,49.316
1711168402.172,0.000,29.297,29.785,29.785,69.336
1711168402.176,0.000,36.621,24.414,25.391,90.820
1711168402.180,0.000,34.668,26.367,20.020,105.957
1711168402.183,0.000,21.973,26.367,30.273,3.418
1711168402.187,0.000,21.484,23.438,26.855,-31.250
1711168402.191,0.000,21.973,24.902,22.949,55.176
1711168402.195,0.000,19.531,30.762,27.832,34.668
1711168402.199,0.000,16.113,31.738,22.949,16.602
1711168402.203,56.641,15.625,0.000,18.066,-8.789
1711168402.207,-13.184,25.879,0.000,16.602,-22.949
1711168402.211,-12.207,25.391,0.000,22.461,-0.488
1711168402.215,53.223,19.531,0.000,16.113,12.207
1711168402.219,69.824,21.973,0.000,12.207,27.344
1711168402.222,5.859,21.484,0.000,12.207,0.000
1711168402.226,-24.414,18.066,0.000,21.973,35.645
1711168402.230,25.391,21.484,0.000,27.344,55.664
1711168402.234,47.852,23.438,0.000,20.508,26.367
1711168402.238,-19.043,18.066,0.000,29.297,22.461
1711168402.242,-72.266,20.020,0.000,29.785,40.527
1711168402.246,-17.578,28.320,0.000,15.137,48.340
1711168402.250,26.367,29.297,22.461,12.695,6.836
1711168402.254,85.449,23.438,24.902,24.414,20.996
1711168402.258,41.992,23.926,30.273,34.180,42.480
1711168402.262,-13.672,25.879,31.738,40.527,72.266
1711168402.265,28.809,20.996,28.320,41.992,67.383
1711168402.269,93.750,18.555,31.250,37.598,-11.719
1711168402.273,54.199,26.855,34.180,40.039,3.906
1711168402.277,-27.832,27.344,26.855,40.039,92.285
1711168402.281,-13.184,21.973,26.367,30.762,106.445
1711168402.285,60.547,15.137,28.809,23.926,24.414
1711168402.289,53.223,13.184,29.297,29.297,20.508
1711168402.293,-19.043,24.902,32.227,26.367,14.648
1711168402.297,-31.250,28.809,35.156,24.902,-8.301
1711168402.301,33.203,24.902,33.203,32.715,41.992
1711168402.304,61.523,24.902,29.785,23.926,17.578
1711168402.308,-1.953,25.391,33.203,24.414,-34.180
1711168402.312,-44.434,14.648,37.109,28.320,14.160
1711168402.316,18.555,20.996,42.969,32.227,24.414
1711168402.320,79.590,28.809,45.410,42.969,30.762
1711168402.324,33.203,18.555,45.410,43.945,27.344
1711168402.328,-34.668,20.996,47.852,41.992,27.832
1711168402.332,-7.812,25.391,41.992,37.598,10.254
1711168402.336,58.105,24.902,34.668,34.668,50.293
1711168402.340,34.180,27.344,35.645,29.297,47.363
1711168402.344,0.000,30.762,36.621,24.902,22.949
1711168402.347,0.000,30.273,32.715,29.785,37.598
1711168402.351,0.000,38.574,37.109,28.320,13.672
1711168402.355,0.000,49.805,44.922,32.715,59.082
1711168402.359,0.000,39.062,41.504,32.715,41.016
1711168402.363,0.000,20.508,41.016,28.320,25.391
1711168402.367,0.000,17.578,44.434,38.086,62.012
1711168402.371,0.000,22.949,40.039,33.203,30.273
1711168402.375,0.000,22.949,31.738,18.555,54.688
1711168402.379,0.000,26.855,31.738,31.250,56.152
1711168402.383,0.000,39.062,34.668,46.387,-15.137
1711168402.386,0.000,41.504,30.273,47.852,-8.789
1711168402.390,-45.410,40.527,34.180,45.898,35.156
1711168402.394,-42.969,35.156,39.062,41.016,68.848
1711168402.398,39.551,32.227,35.645,29.785,74.707
1711168402.402,67.871,34.180,40.039,30.273,35.645
1711168402.406,-9.766,29.297,45.898,42.480,-18.066
1711168402.410,-39.062,23.438,43.945,32.715,2.930
1711168402.414,46.875,24.414,46.387,27.832,47.852
1711168402.418,78.613,20.508,45.410,32.227,53.711
1711168402.422,3.906,17.578,41.992,37.598,30.273
1711168402.426,-43.945,26.855,46.387,48.828,-3.906
1711168402.429,10.742,24.902,47.852,40.527,75.684
1711168402.433,77.148,10.254,42.969,32.715,74.219
1711168402.437,74.219,10.742,0.000,30.273,-31.250
1711168402.441,26.855,24.414,0.000,32.715,-42.969
1711168402.445,-20.020,20.508,0.000,41.992,-4.883
1711168402.449,19.043,17.578,0.000,33.691,57.129
1711168402.453,68.848,31.738,0.000,27.344,24.902
1711168402.457,30.762,38.574,0.000,31.250,-0.977
1711168402.461,-36.621,33.203,0.000,27.832,10.254
1711168402.465,-9.766,24.902,0.000,31.738,4.395
1711168402.468,63.965,18.555,0.000,39.551,37.109
1711168402.472,71.289,17.090,0.000,39.551,18.066
1711168402.476,7.812,20.508,0.000,25.879,-22.461
1711168402.480,-5.371,29.785,0.000,26.855,-1.465
1711168402.484,0.000,31.250,41.504,31.738,37.109
1711168402.488,0.000,30.762,37.598,32.715,68.359
1711168402.492,0.000,28.320,38.086,31.250,46.387
1711168402.496,0.000,30.273,35.156,19.531,22.949
1711168402.500,0.000,36.621,30.762,23.438,-0.977
1711168402.504,0.000,27.344,32.715,27.344,17.578
1711168402.508,0.000,21.973,28.809,20.996,21.484
1711168402.511,0.000,26.367,23.438,20.020,0.977
1711168402.515,0.000,29.785,26.855,22.949,5.371
1711168402.519,0.000,26.367,32.715,16.113,1.953
1711168402.523,0.000,26.367,36.621,20.020,63.965
1711168402.527,0.000,25.391,34.180,25.391,56.152
1711168402.531,-8.789,20.020,32.715,27.832,-1.465
1711168402.535,65.430,20.020,27.832,26.855,39.551
1711168402.539,71.777,23.438,26.855,24.414,55.176
1711168402.543,-1.953,29.297,26.855,25.391,29.297
1711168402.547,-15.137,30.762,27.832,27.344,20.020
1711168402.551,59.570,31.738,31.250,27.344,50.781
1711168402.554,86.426,36.133,32.715,26.855,19.043
1711168402.558,11.230,27.344,31.250,30.762,-10.742
1711168402.562,-40.039,17.578,27.832,14.648,-8.789
1711168402.566,29.297,30.762,35.645,3.418,-8.301
1711168402.570,80.078,27.344,42.480,-0.977,20.996
1711168402.574,22.949,14.648,40.527,-15.137,24.414
1711168402.578,0.000,10.742,0.000,-34.180,40.039
1711168402.582,0.000,-5.371,0.000,-62.988,68.359
1711168402.586,0.000,-14.160,0.000,-75.195,63.965
1711168402.590,0.000,-16.113,0.000,-94.238,28.320
1711168402.593,0.000,-16.113,0.000,-131.836,29.785
1711168402.597,0.000,-20.996,0.000,-156.738,98.145
1711168402.601,0.000,-36.621,0.000,-164.062,93.262
1711168402.605,0.000,-41.016,0.000,-180.664,41.504
1711168402.609,0.000,-37.598,0.000,-201.660,59.570
1711168402.613,0.000,-41.992,0.000,-205.566,56.152
1711168402.617,0.000,-41.016,0.000,-212.891,22.949
1711168402.621,0.000,-34.180,0.000,-216.309,53.711
1711168402.625,-200.684,-27.344,45.898,-205.078,42.969
